"","GEOID","pop_5_and_under"
"20511","59079",284
"20512","59081",5
"20513","59082",0
"20514","59083",0
"20515","59085",39
"20516","59086",60
"20517","59087",27
"20518","59088",37
"20519","59089",34
"20520","59101",2770
"20521","59102",3497
"20522","59105",2829
"20523","59106",1355
"20524","59201",598
"20525","59211",32
"20526","59212",37
"20527","59213",113
"20528","59214",0
"20529","59215",56
"20530","59217",0
"20531","59218",23
"20532","59219",29
"20533","59221",181
"20534","59222",0
"20535","59223",0
"20536","59225",88
"20537","59226",54
"20538","59230",454
"20539","59231",0
"20540","59240",2
"20541","59241",29
"20542","59242",11
"20543","59243",24
"20544","59244",9
"20545","59247",14
"20546","59248",54
"20547","59250",0
"20548","59252",8
"20549","59253",9
"20550","59254",115
"20551","59255",396
"20552","59256",0
"20553","59257",6
"20554","59258",3
"20555","59259",12
"20556","59260",7
"20557","59261",46
"20558","59262",32
"20559","59263",88
"20560","59270",735
"20561","59273",0
"20562","59274",31
"20563","59275",38
"20564","59276",0
"20565","59301",666
"20566","59311",6
"20567","59312",0
"20568","59313",245
"20569","59314",4
"20570","59315",2
"20571","59316",0
"20572","59317",85
"20573","59318",36
"20574","59319",0
"20575","59322",22
"20576","59323",34
"20577","59324",33
"20578","59326",53
"20579","59327",172
"20580","59330",585
"20581","59332",25
"20582","59333",0
"20583","59336",29
"20584","59337",18
"20585","59338",9
"20586","59339",2
"20587","59343",3
"20588","59344",36
"20589","59345",28
"20590","59347",29
"20591","59349",16
"20592","59351",31
"20593","59353",73
"20594","59354",0
"20595","59401",837
"20596","59404",2465
"20597","59405",2761
"20598","59410",34
"20599","59411",52
"20600","59412",92
"20601","59414",38
"20602","59416",14
"20603","59417",869
"20604","59418",23
"20605","59419",5
"20606","59420",12
"20607","59421",70
"20608","59422",251
"20609","59424",0
"20610","59425",351
"20611","59427",418
"20612","59430",17
"20613","59432",10
"20614","59433",29
"20615","59434",19
"20616","59435",0
"20617","59436",118
"20618","59440",2
"20619","59441",10
"20620","59442",142
"20621","59443",66
"20622","59444",24
"20623","59446",77
"20624","59447",46
"20625","59448",42
"20626","59450",45
"20627","59451",58
"20628","59452",28
"20629","59453",13
"20630","59454",2
"20631","59456",0
"20632","59457",536
"20633","59460",0
"20634","59461",0
"20635","59462",4
"20636","59463",0
"20637","59464",39
"20638","59465",7
"20639","59466",1
"20640","59467",4
"20641","59468",103
"20642","59469",0
"20643","59471",13
"20644","59472",92
"20645","59474",177
"20646","59477",13
"20647","59479",70
"20648","59480",15
"20649","59482",139
"20650","59483",0
"20651","59484",0
"20652","59485",13
"20653","59486",108
"20654","59487",70
"20655","59489",13
"20656","59501",1070
"20657","59520",64
"20658","59521",466
"20659","59522",85
"20660","59523",136
"20661","59524",57
"20662","59525",35
"20663","59526",351
"20664","59527",158
"20665","59528",2
"20666","59529",14
"20667","59530",0
"20668","59531",42
"20669","59532",4
"20670","59535",5
"20671","59537",0
"20672","59538",259
"20673","59540",30
"20674","59542",21
"20675","59544",31
"20676","59545",0
"20677","59546",0
"20678","59547",2
"20679","59601",1980
"20680","59602",1971
"20681","59623",0
"20682","59625",0
"20683","59631",8
"20684","59632",173
"20685","59633",7
"20686","59634",277
"20687","59635",702
"20688","59636",0
"20689","59638",41
"20690","59639",72
"20691","59640",0
"20692","59642",0
"20693","59643",37
"20694","59644",239
"20695","59645",28
"20696","59647",0
"20697","59648",2
"20698","59701",2246
"20699","59710",7
"20700","59711",372
"20701","59713",18
"20702","59714",1926
"20703","59715",1536
"20704","59716",199
"20705","59718",3010
"20706","59720",0
"20707","59721",11
"20708","59722",230
"20709","59724",2
"20710","59725",375
"20711","59727",4
"20712","59728",22
"20713","59729",162
"20714","59730",164
"20715","59731",14
"20716","59732",25
"20717","59733",21
"20718","59735",22
"20719","59736",6
"20720","59739",32
"20721","59740",0
"20722","59741",407
"20723","59743",4
"20724","59745",6
"20725","59746",24
"20726","59747",0
"20727","59748",38
"20728","59749",151
"20729","59750",9
"20730","59751",21
"20731","59752",233
"20732","59754",90
"20733","59755",0
"20734","59756",0
"20735","59758",152
"20736","59759",146
"20737","59760",31
"20738","59761",11
"20739","59762",7
"20740","59801",1668
"20741","59802",964
"20742","59803",1133
"20743","59804",373
"20744","59808",1227
"20745","59812",0
"20746","59820",142
"20747","59821",165
"20748","59823",112
"20749","59824",87
"20750","59825",136
"20751","59826",0
"20752","59827",0
"20753","59828",254
"20754","59829",53
"20755","59830",9
"20756","59831",40
"20757","59832",58
"20758","59833",284
"20759","59834",167
"20760","59837",25
"20761","59840",805
"20762","59841",111
"20763","59842",0
"20764","59843",13
"20765","59844",60
"20766","59845",47
"20767","59846",26
"20768","59847",666
"20769","59848",11
"20770","59851",0
"20771","59853",49
"20772","59854",4
"20773","59855",48
"20774","59856",10
"20775","59858",107
"20776","59859",156
"20777","59860",726
"20778","59863",0
"20779","59864",599
"20780","59865",333
"20781","59866",86
"20782","59867",0
"20783","59868",54
"20784","59870",677
"20785","59871",6
"20786","59872",86
"20787","59873",149
"20788","59874",36
"20789","59875",93
"20790","59901",4179
"20791","59910",111
"20792","59911",186
"20793","59912",935
"20794","59913",34
"20795","59914",27
"20796","59915",0
"20797","59916",0
"20798","59917",291
"20799","59918",39
"20800","59919",35
"20801","59920",74
"20802","59922",203
"20803","59923",458
"20804","59925",118
"20805","59926",18
"20806","59927",8
"20807","59928",0
"20808","59929",4
"20809","59930",0
"20810","59931",16
"20811","59932",7
"20812","59933",0
"20813","59934",10
"20814","59935",241
"20815","59936",46
"20816","59937",929
"20817","60002",1343
"20818","60004",4181
"20819","60005",2368
"20820","60007",1919
"20821","60008",2124
"20822","60010",2521
"20823","60012",517
"20824","60013",1434
"20825","60014",2842
"20826","60015",1653
"20827","60016",3761
"20828","60018",2083
"20829","60020",733
"20830","60021",334
"20831","60022",628
"20832","60025",3453
"20833","60026",914
"20834","60029",16
"20835","60030",2497
"20836","60031",2086
"20837","60033",1026
"20838","60034",166
"20839","60035",2654
"20840","60040",489
"20841","60041",413
"20842","60042",823
"20843","60043",238
"20844","60044",686
"20845","60045",1083
"20846","60046",2465
"20847","60047",2754
"20848","60048",1844
"20849","60050",1835
"20850","60051",1767
"20851","60053",1361
"20852","60056",4505
"20853","60060",2996
"20854","60061",1581
"20855","60062",2359
"20856","60064",1437
"20857","60067",3172
"20858","60068",2848
"20859","60069",221
"20860","60070",1458
"20861","60071",182
"20862","60072",50
"20863","60073",5213
"20864","60074",3377
"20865","60075",0
"20866","60076",2816
"20867","60077",2350
"20868","60081",649
"20869","60083",388
"20870","60084",1341
"20871","60085",5912
"20872","60087",2251
"20873","60088",541
"20874","60089",3103
"20875","60090",2714
"20876","60091",2023
"20877","60093",1730
"20878","60096",299
"20879","60097",710
"20880","60098",2028
"20881","60099",2094
"20882","60101",2195
"20883","60102",1903
"20884","60103",3014
"20885","60104",1601
"20886","60106",1734
"20887","60107",2570
"20888","60108",1690
"20889","60109",41
"20890","60110",3537
"20891","60111",0
"20892","60112",353
"20893","60113",21
"20894","60115",2730
"20895","60118",1064
"20896","60119",561
"20897","60120",5493
"20898","60123",3749
"20899","60124",1506
"20900","60126",3769
"20901","60129",25
"20902","60130",792
"20903","60131",1018
"20904","60133",2370
"20905","60134",2194
"20906","60135",469
"20907","60136",684
"20908","60137",3079
"20909","60139",2755
"20910","60140",1231
"20911","60141",0
"20912","60142",1923
"20913","60143",522
"20914","60144",0
"20915","60145",177
"20916","60146",100
"20917","60148",3810
"20918","60150",208
"20919","60151",287
"20920","60152",1169
"20921","60153",1056
"20922","60154",1000
"20923","60155",674
"20924","60156",2303
"20925","60157",98
"20926","60160",2058
"20927","60162",581
"20928","60163",527
"20929","60164",1208
"20930","60165",327
"20931","60169",2834
"20932","60171",1037
"20933","60172",1497
"20934","60173",1079
"20935","60174",1579
"20936","60175",1601
"20937","60176",889
"20938","60177",1351
"20939","60178",1471
"20940","60180",241
"20941","60181",2383
"20942","60183",0
"20943","60184",157
"20944","60185",2246
"20945","60187",2244
"20946","60188",2899
"20947","60189",2048
"20948","60190",637
"20949","60191",1061
"20950","60192",1080
"20951","60193",3523
"20952","60194",1349
"20953","60195",503
"20954","60201",2363
"20955","60202",2374
"20956","60203",479
"20957","60208",0
"20958","60301",74
"20959","60302",2241
"20960","60304",1490
"20961","60305",830
"20962","60401",431
"20963","60402",4720
"20964","60403",992
"20965","60404",1154
"20966","60406",2006
"20967","60407",173
"20968","60408",374
"20969","60409",2411
"20970","60410",1184
"20971","60411",4065
"20972","60415",1321
"20973","60416",580
"20974","60417",612
"20975","60418",651
"20976","60419",1433
"20977","60420",279
"20978","60421",211
"20979","60422",937
"20980","60423",1863
"20981","60424",158
"20982","60425",441
"20983","60426",1647
"20984","60428",1207
"20985","60429",1201
"20986","60430",1455
"20987","60431",2453
"20988","60432",1422
"20989","60433",1274
"20990","60435",3329
"20991","60436",1220
"20992","60437",9
"20993","60438",1544
"20994","60439",1479
"20995","60440",3521
"20996","60441",2365
"20997","60442",1193
"20998","60443",1264
"20999","60444",215
"21000","60445",1006
"21001","60446",2761
"21002","60447",1090
"21003","60448",1631
"21004","60449",466
"21005","60450",1289
"21006","60451",3337
"21007","60452",1129
"21008","60453",4393
"21009","60455",1215
"21010","60456",266
"21011","60457",1086
"21012","60458",1570
"21013","60459",2032
"21014","60460",109
"21015","60461",280
"21016","60462",2891
"21017","60463",706
"21018","60464",434
"21019","60465",1082
"21020","60466",1362
"21021","60467",1171
"21022","60468",210
"21023","60469",542
"21024","60470",22
"21025","60471",872
"21026","60472",414
"21027","60473",1279
"21028","60474",33
"21029","60475",688
"21030","60476",132
"21031","60477",2632
"21032","60478",979
"21033","60479",11
"21034","60480",196
"21035","60481",739
"21036","60482",617
"21037","60484",714
"21038","60487",1546
"21039","60490",1555
"21040","60491",1633
"21041","60501",1036
"21042","60502",1622
"21043","60503",1439
"21044","60504",3690
"21045","60505",4499
"21046","60506",3624
"21047","60510",2526
"21048","60511",179
"21049","60512",0
"21050","60513",1605
"21051","60514",655
"21052","60515",1740
"21053","60516",2189
"21054","60517",2398
"21055","60518",301
"21056","60519",0
"21057","60520",197
"21058","60521",1393
"21059","60523",490
"21060","60525",1971
"21061","60526",1107
"21062","60527",1722
"21063","60530",25
"21064","60531",106
"21065","60532",2355
"21066","60534",1230
"21067","60536",18
"21068","60537",44
"21069","60538",2256
"21070","60539",0
"21071","60540",2667
"21072","60541",332
"21073","60542",1296
"21074","60543",2955
"21075","60544",2120
"21076","60545",1707
"21077","60546",939
"21078","60548",864
"21079","60549",33
"21080","60550",42
"21081","60551",196
"21082","60552",384
"21083","60553",55
"21084","60554",792
"21085","60555",674
"21086","60556",235
"21087","60557",0
"21088","60558",1330
"21089","60559",1799
"21090","60560",1912
"21091","60561",1006
"21092","60563",3400
"21093","60564",3193
"21094","60565",2655
"21095","60585",1395
"21096","60586",4179
"21097","60601",427
"21098","60602",60
"21099","60603",12
"21100","60604",0
"21101","60605",1203
"21102","60606",75
"21103","60607",1898
"21104","60608",4764
"21105","60609",4735
"21106","60610",1520
"21107","60611",1197
"21108","60612",2441
"21109","60613",3287
"21110","60614",4012
"21111","60615",2215
"21112","60616",2496
"21113","60617",5834
"21114","60618",7564
"21115","60619",4080
"21116","60620",5493
"21117","60621",2455
"21118","60622",3928
"21119","60623",6220
"21120","60624",3182
"21121","60625",5768
"21122","60626",3415
"21123","60628",4177
"21124","60629",9842
"21125","60630",4019
"21126","60631",2723
"21127","60632",7690
"21128","60633",763
"21129","60634",4383
"21130","60636",2341
"21131","60637",3222
"21132","60638",4452
"21133","60639",6850
"21134","60640",3623
"21135","60641",5296
"21136","60642",1040
"21137","60643",3397
"21138","60644",3938
"21139","60645",4885
"21140","60646",2433
"21141","60647",6329
"21142","60649",4100
"21143","60651",4785
"21144","60652",2694
"21145","60653",3102
"21146","60654",652
"21147","60655",1973
"21148","60656",2067
"21149","60657",4612
"21150","60659",3884
"21151","60660",2632
"21152","60661",618
"21153","60706",1547
"21154","60707",2469
"21155","60712",727
"21156","60714",1715
"21157","60803",1705
"21158","60804",6313
"21159","60805",1612
"21160","60827",2748
"21161","60901",2673
"21162","60910",31
"21163","60911",91
"21164","60912",65
"21165","60913",10
"21166","60914",1996
"21167","60915",753
"21168","60917",52
"21169","60918",17
"21170","60919",37
"21171","60920",7
"21172","60921",173
"21173","60922",122
"21174","60924",178
"21175","60926",2
"21176","60927",188
"21177","60928",37
"21178","60929",18
"21179","60930",52
"21180","60931",73
"21181","60932",7
"21182","60933",14
"21183","60934",13
"21184","60935",153
"21185","60936",224
"21186","60938",131
"21187","60939",0
"21188","60940",286
"21189","60941",143
"21190","60942",350
"21191","60945",21
"21192","60946",38
"21193","60948",80
"21194","60949",20
"21195","60950",600
"21196","60951",102
"21197","60952",89
"21198","60953",226
"21199","60954",319
"21200","60955",98
"21201","60956",6
"21202","60957",326
"21203","60958",53
"21204","60959",42
"21205","60960",63
"21206","60961",45
"21207","60962",83
"21208","60963",112
"21209","60964",333
"21210","60966",92
"21211","60967",0
"21212","60968",65
"21213","60969",12
"21214","60970",255
"21215","60973",36
"21216","60974",11
"21217","61001",45
"21218","61006",66
"21219","61007",66
"21220","61008",2188
"21221","61010",584
"21222","61011",144
"21223","61012",276
"21224","61013",31
"21225","61014",80
"21226","61015",33
"21227","61016",263
"21228","61018",38
"21229","61019",47
"21230","61020",222
"21231","61021",1205
"21232","61024",212
"21233","61025",202
"21234","61027",25
"21235","61028",111
"21236","61030",97
"21237","61031",93
"21238","61032",2291
"21239","61036",339
"21240","61037",0
"21241","61038",124
"21242","61039",93
"21243","61041",156
"21244","61042",67
"21245","61043",3
"21246","61044",6
"21247","61046",169
"21248","61047",116
"21249","61048",300
"21250","61049",62
"21251","61050",0
"21252","61051",117
"21253","61052",29
"21254","61053",177
"21255","61054",504
"21256","61057",10
"21257","61059",4
"21258","61060",69
"21259","61061",437
"21260","61062",157
"21261","61063",311
"21262","61064",211
"21263","61065",673
"21264","61067",4
"21265","61068",738
"21266","61070",89
"21267","61071",936
"21268","61072",475
"21269","61073",1799
"21270","61074",186
"21271","61075",89
"21272","61077",0
"21273","61078",151
"21274","61079",13
"21275","61080",1042
"21276","61081",1309
"21277","61084",151
"21278","61085",120
"21279","61087",101
"21280","61088",316
"21281","61089",42
"21282","61091",0
"21283","61101",1551
"21284","61102",1278
"21285","61103",1736
