"","id","zip","amount","type","year"
"1496","E892-868","65101",13200,"arpa_retention","2022"
"1497","E582-132","65625",24200,"arpa_retention","2022"
"1498","P848-819","63026",50050,"arpa_retention","2022"
"1499","P956-699","63129",49500,"arpa_retention","2022"
"1500","E271-611","63111",7150,"arpa_retention","2022"
"1501","E838-336","63031",30250,"arpa_retention","2022"
"1502","E532-206","64133",50600,"arpa_retention","2022"
"1503","E264-376","63114",11000,"arpa_retention","2022"
"1504","E279-799","63113",17050,"arpa_retention","2022"
"1505","E975-505","63137",11000,"arpa_retention","2022"
"1506","P745-435","65202",3000,"arpa_retention","2022"
"1507","P486-266","65759",3300,"arpa_retention","2022"
"1508","P785-217","63755",3300,"arpa_retention","2022"
"1509","E395-173","65804",8800,"arpa_retention","2022"
"1510","E832-303","65802",13200,"arpa_retention","2022"
"1511","P632-847","64029",34650,"arpa_retention","2022"
"1512","E317-867","63136",27500,"arpa_retention","2022"
"1513","E742-734","65101",10450,"arpa_retention","2022"
"1514","E239-416","63857",9000,"arpa_retention","2022"
"1515","E324-597","65081",19250,"arpa_retention","2022"
"1516","E786-823","64079",57200,"arpa_retention","2022"
"1517","E145-464","64804",23100,"arpa_retention","2022"
"1518","P202-340","63020",7700,"arpa_retention","2022"
"1519","E808-271","65203",7700,"arpa_retention","2022"
"1520","E264-962","63135",25300,"arpa_retention","2022"
"1521","E880-197","64503",3300,"arpa_retention","2022"
"1522","E497-329","63033",13200,"arpa_retention","2022"
"1523","E826-637","63112",3300,"arpa_retention","2022"
"1524","E406-265","63137",6600,"arpa_retention","2022"
"1525","E440-703","63139",17600,"arpa_retention","2022"
"1526","E538-961","64161",102850,"arpa_retention","2022"
"1527","P666-710","63701",53350,"arpa_retention","2022"
"1528","E833-978","63852",4000,"arpa_retention","2022"
"1529","E598-150","64772",4400,"arpa_retention","2022"
"1530","E373-176","63769",6600,"arpa_retention","2022"
"1531","E448-985","65807",3850,"arpa_retention","2022"
"1532","P812-215","63670",3300,"arpa_retention","2022"
"1533","E724-537","65018",10450,"arpa_retention","2022"
"1534","E962-226","63147",14850,"arpa_retention","2022"
"1535","E113-915","64138",3300,"arpa_retention","2022"
"1536","E897-436","64012",163900,"arpa_retention","2022"
"1537","P925-982","63017",33550,"arpa_retention","2022"
"1538","E849-472","65203",4400,"arpa_retention","2022"
"1539","P241-504","63031",17600,"arpa_retention","2022"
"1540","E264-622","64086",13750,"arpa_retention","2022"
"1541","E351-479","64081",22000,"arpa_retention","2022"
"1542","P182-906","63548",3000,"arpa_retention","2022"
"1543","E189-932","64504",3000,"arpa_retention","2022"
"1544","P788-857","63701",1100,"arpa_retention","2022"
"1545","E591-706","64012",3300,"arpa_retention","2022"
"1546","P204-333","63801",3300,"arpa_retention","2022"
"1547","P927-147","63138",11000,"arpa_retention","2022"
"1548","P342-232","63775",7700,"arpa_retention","2022"
"1549","P457-250","65233",16500,"arpa_retention","2022"
"1550","P566-229","64801",24200,"arpa_retention","2022"
"1551","P616-691","64040",20350,"arpa_retention","2022"
"1552","P257-670","65646",6000,"arpa_retention","2022"
"1553","P935-780","63801",3300,"arpa_retention","2022"
"1554","P665-989","65560",3300,"arpa_retention","2022"
"1555","P423-901","65565",2200,"arpa_retention","2022"
"1556","P909-176","65233",28600,"arpa_retention","2022"
"1557","P911-440","63775",2200,"arpa_retention","2022"
"1558","P703-444","64083",74250,"arpa_retention","2022"
"1559","P700-297","63136",6600,"arpa_retention","2022"
"1560","000166681","63139",3000,"crrsa_paycheck_1","2021"
"1561","000167840","65203",50000,"crrsa_paycheck_1","2021"
"1562","000167895","65201",8121.81,"crrsa_paycheck_1","2021"
"1563","000168232","64117",30000,"crrsa_paycheck_1","2021"
"1564","000168849","63146",7662.49,"crrsa_paycheck_1","2021"
"1565","000168858","63043",7665.27,"crrsa_paycheck_1","2021"
"1566","000169357","64151",30000,"crrsa_paycheck_1","2021"
"1567","000169437","64127",5000,"crrsa_paycheck_1","2021"
"1568","000170041","64506",30000,"crrsa_paycheck_1","2021"
"1569","000171335","64131",30000,"crrsa_paycheck_1","2021"
"1570","000171693","64138",50000,"crrsa_paycheck_1","2021"
"1571","000172414","63366",15000,"crrsa_paycheck_1","2021"
"1572","000173299","64014",30000,"crrsa_paycheck_1","2021"
"1573","000173315","64015",50000,"crrsa_paycheck_1","2021"
"1574","000173897","65109",50000,"crrsa_paycheck_1","2021"
"1575","000174083","63957",15000,"crrsa_paycheck_1","2021"
"1576","000174216","63090",30000,"crrsa_paycheck_1","2021"
"1577","000176465","63376",15000,"crrsa_paycheck_1","2021"
"1578","000176509","63376",15000,"crrsa_paycheck_1","2021"
"1579","000176518","63301",18314.15,"crrsa_paycheck_1","2021"
"1580","000176527","65041",3000,"crrsa_paycheck_1","2021"
"1581","000176536","63301",9767.55,"crrsa_paycheck_1","2021"
"1582","000176625","63146",15000,"crrsa_paycheck_1","2021"
"1583","000176698","64507",30000,"crrsa_paycheck_1","2021"
"1584","000180012","63031",13302.71,"crrsa_paycheck_1","2021"
"1585","000180129","63031",13199.21,"crrsa_paycheck_1","2021"
"1586","000180969","63136",50000,"crrsa_paycheck_1","2021"
"1587","000181584","63026",50000,"crrsa_paycheck_1","2021"
"1588","000181628","63021",50000,"crrsa_paycheck_1","2021"
"1589","000183377","64801",30000,"crrsa_paycheck_1","2021"
"1590","000186089","63376",15000,"crrsa_paycheck_1","2021"
"1591","000186169","63128",15000,"crrsa_paycheck_1","2021"
"1592","000186310","63125",14646.26,"crrsa_paycheck_1","2021"
"1593","000186338","63125",15000,"crrsa_paycheck_1","2021"
"1594","000186525","63901",30000,"crrsa_paycheck_1","2021"
"1595","000186758","63119",50000,"crrsa_paycheck_1","2021"
"1596","000187800","63103",30000,"crrsa_paycheck_1","2021"
"1597","000189335","65043",29412.42,"crrsa_paycheck_1","2021"
"1598","000192232","65807",3220.98,"crrsa_paycheck_1","2021"
"1599","000197175","63501",30000,"crrsa_paycheck_1","2021"
"1600","000198316","63090",14998.68,"crrsa_paycheck_1","2021"
"1601","000213807","63125",11717,"crrsa_paycheck_1","2021"
"1602","000213825","63129",15000,"crrsa_paycheck_1","2021"
"1603","000223289","63135",7986.59,"crrsa_paycheck_1","2021"
"1604","000223396","65807",2985.37,"crrsa_paycheck_1","2021"
"1605","000223403","65807",3385.73,"crrsa_paycheck_1","2021"
"1606","000224939","63031",13300.72,"crrsa_paycheck_1","2021"
"1607","000225054","64501",15000,"crrsa_paycheck_1","2021"
"1608","000225438","65804",17015.62,"crrsa_paycheck_1","2021"
"1609","000227758","65043",3000,"crrsa_paycheck_1","2021"
"1610","000235356","64128",3000,"crrsa_paycheck_1","2021"
"1611","000237569","63376",30000,"crrsa_paycheck_1","2021"
"1612","000237836","63084",15000,"crrsa_paycheck_1","2021"
"1613","000239360","63013",400.86,"crrsa_paycheck_1","2021"
"1614","000244042","65806",3773.97,"crrsa_paycheck_1","2021"
"1615","000250446","64114",30000,"crrsa_paycheck_1","2021"
"1616","000254068","64064",50000,"crrsa_paycheck_1","2021"
"1617","000255647","63121",30000,"crrsa_paycheck_1","2021"
"1618","000261416","64834",50000,"crrsa_paycheck_1","2021"
"1619","000262684","63873",989,"crrsa_paycheck_1","2021"
"1620","000263530","63129",15000,"crrsa_paycheck_1","2021"
"1621","000263549","63129",15000,"crrsa_paycheck_1","2021"
"1622","000265038","63129",15000,"crrsa_paycheck_1","2021"
"1623","000270737","65810",8943.49,"crrsa_paycheck_1","2021"
"1624","000270746","65804",7120.97,"crrsa_paycheck_1","2021"
"1625","000271629","63130",50000,"crrsa_paycheck_1","2021"
"1626","000271978","63366",15000,"crrsa_paycheck_1","2021"
"1627","000272566","65807",10706.69,"crrsa_paycheck_1","2021"
"1628","000272584","65203",7487.67,"crrsa_paycheck_1","2021"
"1629","000276222","65775",9000,"crrsa_paycheck_1","2021"
"1630","000285212","65109",14460.65,"crrsa_paycheck_1","2021"
"1631","000285221","65109",19601.59,"crrsa_paycheck_1","2021"
"1632","000287925","63146",30000,"crrsa_paycheck_1","2021"
"1633","000291009","65804",2887.85,"crrsa_paycheck_1","2021"
"1634","000291018","65804",28778.37,"crrsa_paycheck_1","2021"
"1635","000304763","63105",15000,"crrsa_paycheck_1","2021"
"1636","000310630","63144",11808.34,"crrsa_paycheck_1","2021"
"1637","000310970","65706",30000,"crrsa_paycheck_1","2021"
"1638","000312389","65802",3039.05,"crrsa_paycheck_1","2021"
"1639","000312398","65807",2940.08,"crrsa_paycheck_1","2021"
"1640","000312405","65802",3003.64,"crrsa_paycheck_1","2021"
"1641","000312414","65803",1958.72,"crrsa_paycheck_1","2021"
"1642","000315751","65202",13315.33,"crrsa_paycheck_1","2021"
"1643","000315788","65203",15496.75,"crrsa_paycheck_1","2021"
"1644","000318061","65109",17330.78,"crrsa_paycheck_1","2021"
"1645","000319364","63301",9767.55,"crrsa_paycheck_1","2021"
"1646","000319793","65807",3080.04,"crrsa_paycheck_1","2021"
"1647","000324367","64114",50000,"crrsa_paycheck_1","2021"
"1648","000337415","65202",2849.42,"crrsa_paycheck_1","2021"
"1649","000344336","63112",30000,"crrsa_paycheck_1","2021"
"1650","000344998","63020",14743.61,"crrsa_paycheck_1","2021"
"1651","000346049","65101",11834.41,"crrsa_paycheck_1","2021"
"1652","000346058","65101",8569.65,"crrsa_paycheck_1","2021"
"1653","000346067","65109",19368.59,"crrsa_paycheck_1","2021"
"1654","000350598","63857",3000,"crrsa_paycheck_1","2021"
"1655","000354101","63401",30000,"crrsa_paycheck_1","2021"
"1656","000354807","65804",2974.83,"crrsa_paycheck_1","2021"
"1657","000354825","65804",12452.35,"crrsa_paycheck_1","2021"
"1658","000356092","64131",50000,"crrsa_paycheck_1","2021"
"1659","000358787","65203",10635.72,"crrsa_paycheck_1","2021"
"1660","000362049","63017",30000,"crrsa_paycheck_1","2021"
"1661","000363502","64725",15000,"crrsa_paycheck_1","2021"
"1662","000364529","63038",50000,"crrsa_paycheck_1","2021"
"1663","000364538","63021",50000,"crrsa_paycheck_1","2021"
"1664","000364547","63026",50000,"crrsa_paycheck_1","2021"
"1665","000364556","63005",43613.46,"crrsa_paycheck_1","2021"
"1666","000364565","63011",50000,"crrsa_paycheck_1","2021"
"1667","000364574","63025",50000,"crrsa_paycheck_1","2021"
"1668","000364583","63025",50000,"crrsa_paycheck_1","2021"
"1669","000364592","63011",50000,"crrsa_paycheck_1","2021"
"1670","000364609","63017",50000,"crrsa_paycheck_1","2021"
"1671","000364618","63026",50000,"crrsa_paycheck_1","2021"
"1672","000364627","63040",50000,"crrsa_paycheck_1","2021"
"1673","000364636","63011",50000,"crrsa_paycheck_1","2021"
"1674","000364645","63026",50000,"crrsa_paycheck_1","2021"
"1675","000364654","63011",50000,"crrsa_paycheck_1","2021"
"1676","000364663","63021",50000,"crrsa_paycheck_1","2021"
"1677","000365028","63137",8790.76,"crrsa_paycheck_1","2021"
"1678","000366769","63401",30000,"crrsa_paycheck_1","2021"
"1679","000369917","63366",15000,"crrsa_paycheck_1","2021"
"1680","000381653","63771",11748.89,"crrsa_paycheck_1","2021"
"1681","000384016","63787",7743.11,"crrsa_paycheck_1","2021"
"1682","000394069","63303",18314.15,"crrsa_paycheck_1","2021"
"1683","000397397","65203",18863.73,"crrsa_paycheck_1","2021"
"1684","000397468","65723",3000,"crrsa_paycheck_1","2021"
"1685","000397735","63147",50000,"crrsa_paycheck_1","2021"
"1686","000401229","65775",15000,"crrsa_paycheck_1","2021"
"1687","000402362","65804",3101.54,"crrsa_paycheck_1","2021"
"1688","000402755","64110",3000,"crrsa_paycheck_1","2021"
"1689","000405056","65203",30000,"crrsa_paycheck_1","2021"
"1690","000405707","64131",50000,"crrsa_paycheck_1","2021"
"1691","000407170","63376",30000,"crrsa_paycheck_1","2021"
"1692","000407410","65605",3000,"crrsa_paycheck_1","2021"
"1693","000408124","63028",50000,"crrsa_paycheck_1","2021"
"1694","000410166","65804",2448.53,"crrsa_paycheck_1","2021"
"1695","000412315","63775",9000,"crrsa_paycheck_1","2021"
"1696","000415161","63122",50000,"crrsa_paycheck_1","2021"
"1697","000433749","65401",50000,"crrsa_paycheck_1","2021"
"1698","000434640","63129",14646.26,"crrsa_paycheck_1","2021"
"1699","000434711","63084",13847.21,"crrsa_paycheck_1","2021"
"1700","000434757","63857",1917.92,"crrsa_paycheck_1","2021"
"1701","000437941","65101",30000,"crrsa_paycheck_1","2021"
"1702","000439243","65203",29251.96,"crrsa_paycheck_1","2021"
"1703","000441623","65803",2798.39,"crrsa_paycheck_1","2021"
"1704","000459418","65803",1777.33,"crrsa_paycheck_1","2021"
"1705","000461503","64083",50000,"crrsa_paycheck_1","2021"
"1706","000466446","63144",50000,"crrsa_paycheck_1","2021"
"1707","000467589","65452",14114.51,"crrsa_paycheck_1","2021"
"1708","000467598","65049",30000,"crrsa_paycheck_1","2021"
"1709","000470208","63026",50000,"crrsa_paycheck_1","2021"
"1710","000473901","64086",50000,"crrsa_paycheck_1","2021"
"1711","000473910","64034",50000,"crrsa_paycheck_1","2021"
"1712","000473929","64064",50000,"crrsa_paycheck_1","2021"
"1713","000473947","64081",50000,"crrsa_paycheck_1","2021"
"1714","000473965","64063",50000,"crrsa_paycheck_1","2021"
"1715","000473974","64086",50000,"crrsa_paycheck_1","2021"
"1716","000474455","64138",30000,"crrsa_paycheck_1","2021"
"1717","000474482","64129",30000,"crrsa_paycheck_1","2021"
"1718","000476131","63034",13302.71,"crrsa_paycheck_1","2021"
"1719","000476677","63112",2582.46,"crrsa_paycheck_1","2021"
"1720","000477425","65203",6120.35,"crrsa_paycheck_1","2021"
"1721","000477998","64133",30000,"crrsa_paycheck_1","2021"
"1722","000484248","64468",3000,"crrsa_paycheck_1","2021"
"1723","000500836","63123",50000,"crrsa_paycheck_1","2021"
"1724","000514732","65897",1141.23,"crrsa_paycheck_1","2021"
"1725","000523893","63028",14748.02,"crrsa_paycheck_1","2021"
"1726","000537575","64111",30000,"crrsa_paycheck_1","2021"
"1727","000541702","63366",15000,"crrsa_paycheck_1","2021"
"1728","000546949","65203",17530.51,"crrsa_paycheck_1","2021"
"1729","000546958","65201",16564.68,"crrsa_paycheck_1","2021"
"1730","000553388","64507",30000,"crrsa_paycheck_1","2021"
"1731","000557268","63050",4079.31,"crrsa_paycheck_1","2021"
"1732","000561486","64865",2117.87,"crrsa_paycheck_1","2021"
"1733","000561511","65625",15000,"crrsa_paycheck_1","2021"
"1734","000576345","64133",30000,"crrsa_paycheck_1","2021"
"1735","000576354","64133",30000,"crrsa_paycheck_1","2021"
"1736","000576363","64138",30000,"crrsa_paycheck_1","2021"
"1737","000590570","63110",30000,"crrsa_paycheck_1","2021"
"1738","000592112","63110",15000,"crrsa_paycheck_1","2021"
"1739","000593620","63118",3000,"crrsa_paycheck_1","2021"
"1740","000603994","63841",3000,"crrsa_paycheck_1","2021"
"1741","000606197","63703",9000,"crrsa_paycheck_1","2021"
"1742","000615365","63701",5956.52,"crrsa_paycheck_1","2021"
"1743","000621376","63139",3000,"crrsa_paycheck_1","2021"
"1744","000625863","63128",14646.26,"crrsa_paycheck_1","2021"
"1745","000630544","63303",50000,"crrsa_paycheck_1","2021"
"1746","000644691","63139",15000,"crrsa_paycheck_1","2021"
"1747","000652664","63031",30000,"crrsa_paycheck_1","2021"
"1748","000673525","64130",30000,"crrsa_paycheck_1","2021"
"1749","000674828","63121",3000,"crrsa_paycheck_1","2021"
"1750","000675729","64503",3000,"crrsa_paycheck_1","2021"
"1751","000685503","63141",30000,"crrsa_paycheck_1","2021"
"1752","000686655","63110",3000,"crrsa_paycheck_1","2021"
"1753","000686879","65401",3000,"crrsa_paycheck_1","2021"
"1754","000712885","65101",29123,"crrsa_paycheck_1","2021"
"1755","000719851","64064",50000,"crrsa_paycheck_1","2021"
"1756","000742030","65101",30000,"crrsa_paycheck_1","2021"
"1757","000750414","64117",3000,"crrsa_paycheck_1","2021"
"1758","000751486","65201",3000,"crrsa_paycheck_1","2021"
"1759","000752994","63128",4308.88,"crrsa_paycheck_1","2021"
"1760","000753537","63020",50000,"crrsa_paycheck_1","2021"
"1761","000763044","63136",2992,"crrsa_paycheck_1","2021"
"1762","000776941","63146",50000,"crrsa_paycheck_1","2021"
"1763","000785717","63367",30000,"crrsa_paycheck_1","2021"
"1764","000786190","63136",30000,"crrsa_paycheck_1","2021"
"1765","000794421","63801",3000,"crrsa_paycheck_1","2021"
"1766","000811465","63304",50000,"crrsa_paycheck_1","2021"
"1767","000813696","65711",2397.33,"crrsa_paycheck_1","2021"
"1768","000814597","63143",9000,"crrsa_paycheck_1","2021"
"1769","000814613","63120",15000,"crrsa_paycheck_1","2021"
"1770","000816148","64772",10462.27,"crrsa_paycheck_1","2021"
"1771","000818548","63368",50000,"crrsa_paycheck_1","2021"
